49,Kendrick Lamar,DNA.,"1,362,387",2017-07-01
50,Logic,1-800-273-8255,"1,313,903",2017-07-01
51,Katy Perry,Swish Swish,"1,244,888",2017-07-01
52,Chris Jeday,Ahora Dice,"1,237,581",2017-07-01
53,CNCO,Hey DJ,"1,201,418",2017-07-01
54,Harry Styles,Sign of the Times,"1,138,446",2017-07-01
55,Robin Schulz,OK,"1,122,585",2017-07-01
56,Julia Michaels,Issues,"1,079,518",2017-07-01
57,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),"1,072,778",2017-07-01
58,Hailee Steinfeld,Most Girls,"1,022,984",2017-07-01
59,Travis Scott,goosebumps,"1,016,519",2017-07-01
60,J Balvin,Bonita,"1,013,228",2017-07-01
61,Travis Scott,BUTTERFLY EFFECT,"1,007,134",2017-07-01
62,The Chainsmokers,Closer,"988,310",2017-07-01
63,Playboi Carti,Magnolia,"978,167",2017-07-01
64,Nicky Jam,El Amante,"972,135",2017-07-01
65,Sam Hunt,Body Like A Back Road,"969,576",2017-07-01
66,Manuel Turizo,Una Lady Como Tú,"965,196",2017-07-01
67,KYLE,iSpy (feat. Lil Yachty),"963,692",2017-07-01
68,Lauv,I Like Me Better,"939,184",2017-07-01
69,Shakira,Me Enamoré,"932,096",2017-07-01
70,Burak Yeter,Tuesday,"930,568",2017-07-01
71,Martin Garrix,Scared to Be Lonely,"929,097",2017-07-01
72,Pitbull,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,"919,677",2017-07-01
73,James Arthur,Say You Won't Let Go,"916,924",2017-07-01
74,Fifth Harmony,Down,"915,502",2017-07-01
75,The Weeknd,I Feel It Coming,"913,286",2017-07-01
76,Ozuna,Tu Foto,"903,431",2017-07-01
77,Migos,Slippery (feat. Gucci Mane),"891,420",2017-07-01
78,J Balvin,Sigo Extrañándote,"885,440",2017-07-01
79,Drake,One Dance,"868,212",2017-07-01
80,Daddy Yankee,La Rompe Corazones,"865,567",2017-07-01
81,The Weeknd,Starboy,"858,886",2017-07-01
82,Imagine Dragons,Whatever It Takes,"857,575",2017-07-01
